"Average",,,,,,,,,,,,,"P0",,,,,,,,,,,,"P1",,,,,,,,,,,,"P2",,,,,,,,,,,,"R0",,,,,,,,,,,,"R1",,,,,,,,,,,,"R2",,,,,,,,,,,,"C0",,,,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange","gamma [1] - Lagrange"
1152,-5.61676,-9.83261,-0.0594002,-0.0234182,-0.0388395,0.427314,0.0014102,0.00225812,5.10874e-05,0.00390978,-0.00024146,0.0433993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5782,10.8756,-0.314854,-0.0614046,-0.00687639,0.21728,0.020965,0.0141449,-0.00826204,0.026624,0.00848583,-0.581738,8.01169,17.1205,-0.3151,-0.0359796,-0.0034257,0.372992,0.00539219,0.0050549,-0.000333144,0.00848998,0.0019571,0.240825
1153,-5.13888,-9.72594,-0.0625336,-0.0224378,-0.0380213,0.414953,0.00086787,0.00211583,0.000425562,0.0034751,-0.000491407,0.0999536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6454,11.4878,-0.319831,-0.0208013,-0.0120761,0.398291,-0.000197838,0.00491803,0.00202358,0.00594558,-0.00122539,1.0439,9.09619,16.2996,-0.312794,-0.0276711,-0.00680627,0.399726,0.00107514,0.00284181,0.00179411,0.00440981,-0.000492858,0.812567
1154,-5.23001,-9.80082,-0.0616237,-0.0216143,-0.0394133,0.426149,0.000639574,0.00192005,0.000417403,0.00319793,-0.000638311,0.154088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7032,11.4787,-0.319076,-0.0221858,-0.0117368,0.409095,8.95693e-05,0.00496582,0.00192642,0.00602377,-0.000968383,0.959317,9.27965,16.232,-0.31301,-0.0269493,-0.0071331,0.407582,0.00125145,0.00290072,0.001809,0.00452498,-0.000372807,0.789578
1155,-5.25597,-9.81827,-0.0615031,-0.0225428,-0.0389195,0.415712,0.000703036,0.00198227,0.000347688,0.00324144,-0.000556132,0.113935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3063,11.4833,-0.320289,-0.0223203,-0.0122242,0.410664,0.000201332,0.00518889,0.00120588,0.00612329,-0.000733072,0.500196,9.16188,16.2166,-0.312669,-0.0273969,-0.00644309,0.401616,0.00140835,0.00306298,0.0016017,0.0046306,-0.000159263,0.566852
1156,-5.8734,-9.72961,-0.059453,-0.0216932,-0.0388315,0.429044,0.000651306,0.00197797,0.000357109,0.00323909,-0.00060981,0.0947538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3526,11.4479,-0.317265,-0.0266124,-0.00601598,0.375378,-0.00106709,0.00599324,0.00111895,0.00655023,-0.00162409,0.649002,8.06362,16.611,-0.313873,-0.0281536,-0.0057365,0.407703,0.00104063,0.00326906,0.00157416,0.0047487,-0.000439019,0.544735
1157,-5.25249,-9.76198,-0.0617717,-0.0215913,-0.0397373,0.42642,0.00073492,0.00189433,0.00044515,0.0032149,-0.000585653,0.228178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0195822,-0.0113226,0.395786,0.000387969,0.0054871,0.00231331,0.00671091,-0.000835843,1.0994,9.13563,16.3055,-0.313453,-0.0272839,-0.00771116,0.410549,0.00155125,0.00322489,0.00187103,0.00482976,-5.3621e-05,0.799233
1158,-5.32923,-9.70977,-0.0614862,-0.0214073,-0.0387447,0.419717,0.000773806,0.00193035,0.000447694,0.00322056,-0.000516407,0.153714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7032,11.4787,-0.319076,-0.022164,-0.012248,0.396055,-5.52393e-05,0.00447995,0.00199603,0.00566074,-0.00123603,0.769231,9.26341,16.3719,-0.313907,-0.026429,-0.00620173,0.400842,0.00140317,0.00296509,0.00189033,0.00459268,-0.000224413,0.796003
1159,-5.77469,-9.80143,-0.0596719,-0.0213074,-0.039659,0.425357,0.000748143,0.00217767,0.000475476,0.00339718,-0.000471358,0.211359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7693,11.3814,-0.315347,-0.0282014,-0.0103229,0.38003,0.000640505,0.00590862,0.00217569,0.00714694,-0.000597814,0.945695,7.68303,16.7465,-0.313785,-0.0274134,-0.00674303,0.411301,0.00152806,0.00352671,0.00211223,0.00527306,-0.000218293,0.805088
1160,-5.36606,-9.75312,-0.0610336,-0.0218509,-0.0393022,0.415319,0.000663886,0.00190627,0.000478351,0.00317132,-0.000601166,0.163035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7032,11.4787,-0.319076,-0.0227384,-0.0120187,0.401198,-0.000222409,0.00489407,0.00197708,0.00598233,-0.00131068,0.782559,9.30573,16.3714,-0.314006,-0.0264522,-0.00677309,0.400283,0.00117883,0.00309285,0.00193001,0.00468611,-0.000414433,0.834084
1161,-5.11206,-9.71476,-0.0624714,-0.0212134,-0.0386469,0.414425,0.00105966,0.00208864,0.000468762,0.00350442,-0.000356109,0.157619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0194549,-0.0117519,0.387114,0.000335505,0.00510935,0.00220478,0.00636108,-0.00091622,0.936399,9.25902,16.4085,-0.314104,-0.026272,-0.00634848,0.397943,0.00144269,0.00325436,0.00190489,0.00483782,-0.000140769,0.780454
1162,-5.8235,-9.52777,-0.061594,-0.0206064,-0.0389329,0.420188,0.000571914,0.00198848,0.000493766,0.00317501,-0.000614613,0.192132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0209262,-0.013222,0.384686,-0.000401617,0.00508209,0.00180796,0.00629931,-0.00161884,0.634728,8.85944,16.5763,-0.314494,-0.0259239,-0.00709504,0.405,0.00132415,0.00295368,0.00193581,0.00477226,-0.00049443,0.759665
1163,-5.24844,-9.81281,-0.0614124,-0.0210248,-0.0391146,0.414831,0.000764727,0.00202891,0.000503172,0.0033208,-0.000527167,0.136155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7032,11.4787,-0.319076,-0.0227371,-0.0109525,0.391173,-0.000468303,0.00507564,0.0022772,0.00623507,-0.00162773,1.22694,9.22583,16.353,-0.313922,-0.0265287,-0.00747578,0.399013,0.00121549,0.00310596,0.00201507,0.00482672,-0.000505266,0.875956
1164,-5.21686,-9.54989,-0.0635314,-0.021324,-0.040033,0.423617,0.000815949,0.00190218,0.000438779,0.00326854,-0.000550415,0.167073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.821,11.405,-0.319259,-0.020522,-0.0155265,0.412791,0.00271921,0.00551461,0.000360446,0.00698883,0.00124499,0.357617,9.16828,16.3153,-0.313902,-0.0260519,-0.00920047,0.408312,0.00211993,0.00317353,0.00142471,0.0051146,0.000178849,0.599709
1165,-5.40705,-9.69701,-0.0617004,-0.0213596,-0.040529,0.414781,0.000648823,0.00207978,0.000432261,0.00322928,-0.00050068,0.124716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0204099,-0.0155648,0.375253,-0.000322516,0.00498236,0.00184001,0.00609699,-0.00143715,0.616142,8.94424,16.3781,-0.313497,-0.0271899,-0.0085625,0.396479,0.00131937,0.0030937,0.00182808,0.00475425,-0.000341177,0.709873
1166,-5.57916,-9.56426,-0.0617357,-0.0217807,-0.0405787,0.408818,0.000715404,0.00202981,0.000441961,0.00323535,-0.000490141,0.172177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6454,11.4878,-0.319831,-0.0199793,-0.0120184,0.387923,-5.98492e-05,0.00595587,0.0014725,0.00678106,-0.000885042,0.624845,9.20782,16.3921,-0.313981,-0.0257949,-0.00832451,0.395755,0.00124113,0.00328529,0.0016327,0.00470733,-0.000180914,0.740815
1167,-5.21642,-9.75761,-0.0617156,-0.0192703,-0.0414124,0.423357,0.000683967,0.00194037,0.000505834,0.00319068,-0.000566335,0.193851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.821,11.405,-0.319259,-0.0195905,-0.0136047,0.414035,-0.000483593,0.00539875,0.00203886,0.00642858,-0.00151342,1.00287,9.43179,16.3061,-0.313976,-0.0232063,-0.00959927,0.414568,0.00112231,0.00314459,0.00203326,0.00480601,-0.00053911,0.850123
1168,-5.84928,-9.63375,-0.0608855,-0.0197402,-0.0397301,0.436269,0.000749805,0.00203785,0.000526816,0.00329268,-0.000505035,0.241898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0918,11.5739,-0.320945,-0.0116978,-0.00957944,0.450212,0.000554874,0.00600244,0.00188292,0.00699846,-0.000441147,0.786624,8.57505,16.453,-0.313069,-0.0236249,-0.0084358,0.429244,0.00152365,0.00316725,0.0018798,0.00487588,-0.00018498,0.753127
1169,-5.44567,-9.68974,-0.0614379,-0.0185988,-0.0410359,0.423579,0.000703379,0.00203692,0.00042303,0.00326584,-0.00052554,0.176233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5848,11.5681,-0.319774,-0.0167423,-0.0125156,0.396058,7.07028e-05,0.00597355,0.00216644,0.00709988,-0.00105563,1.02278,8.80339,16.6096,-0.314441,-0.0242112,-0.00784824,0.404656,0.00142768,0.00330889,0.00182355,0.00485162,-0.00011505,0.803015
1170,-5.34474,-9.85787,-0.0608284,-0.0200204,-0.0414838,0.417836,0.000613158,0.00200826,0.000500646,0.00323357,-0.000612145,0.170706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0107,11.6597,-0.320923,-0.0174332,-0.0139404,0.407322,0.000389211,0.00565522,0.00231888,0.00688193,-0.000837502,1.02393,8.88677,16.5274,-0.314182,-0.0244646,-0.00925988,0.406057,0.000959481,0.00324203,0.00217932,0.00488238,-0.00068087,0.849773
1171,-5.43952,-9.97673,-0.0601446,-0.019517,-0.0418559,0.418985,0.000666478,0.00201308,0.000431729,0.00322589,-0.000546326,0.186019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1687,11.5617,-0.320132,-0.0209769,-0.0117871,0.405754,0.000436929,0.00598588,0.00159944,0.00697104,-0.000548221,0.518216,8.97338,16.4657,-0.314198,-0.026195,-0.00812785,0.396893,0.00128435,0.00344375,0.00177028,0.00486555,-0.000137452,0.71212
1172,-5.23692,-9.79957,-0.0616468,-0.0179798,-0.0411286,0.42389,0.000564353,0.00197537,0.000478448,0.00317676,-0.000637037,0.188819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3063,11.4833,-0.320289,-0.00997056,-0.016611,0.471864,-0.000400037,0.00551868,0.00142108,0.00616088,-0.00104224,0.494399,9.12796,16.1917,-0.312618,-0.0217765,-0.00972369,0.41471,0.00103879,0.00317358,0.00171111,0.00461707,-0.000404705,0.759049
1173,-5.32859,-9.85234,-0.0609033,-0.0203859,-0.0409131,0.412148,0.000629756,0.00198871,0.000514197,0.00318734,-0.000568883,0.220791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0918,11.5739,-0.320945,-0.0130969,-0.0133844,0.429591,-0.000165264,0.00584187,0.00177264,0.00667431,-0.000997697,0.790929,8.96756,16.4859,-0.314089,-0.0252178,-0.0090102,0.400138,0.000948946,0.00331136,0.0019371,0.0047763,-0.000515998,0.826825
1174,-5.69337,-9.85926,-0.0588557,-0.0199449,-0.0419707,0.423517,0.000710443,0.0021815,0.000430192,0.0032316,-0.000339653,0.101027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1734,11.5002,-0.321524,-0.00506678,-0.0139519,0.454171,0.000643428,0.00683356,0.00226162,0.00772339,-0.000246412,1.24083,8.70299,16.6615,-0.314333,-0.0235161,-0.00910733,0.414669,0.0014679,0.00386328,0.00178098,0.00516705,0.000164136,0.895582
1175,-5.32019,-9.82065,-0.0612285,-0.0190401,-0.0423597,0.418927,0.000713211,0.00196202,0.000474855,0.00322097,-0.000545732,0.218362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0107,11.6597,-0.320923,-0.0147931,-0.0130831,0.418329,-8.90491e-05,0.00615102,0.00242354,0.0072561,-0.00119413,1.22999,8.9013,16.4896,-0.314023,-0.0229741,-0.00988332,0.412476,0.00125685,0.00331779,0.00190887,0.00487151,-0.000296867,0.871601
1176,-5.25309,-9.79211,-0.0614746,-0.018772,-0.0432447,0.422099,0.000718994,0.00194437,0.000465704,0.00321651,-0.000553156,0.1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3063,11.4833,-0.320289,-0.0134374,-0.0183777,0.444282,0.000644185,0.00498494,0.00113133,0.00590298,-0.000273854,0.361554,9.18726,16.3728,-0.314046,-0.0213865,-0.0121887,0.417562,0.0014643,0.00306008,0.00171969,0.00471862,-0.000194242,0.655192
1177,-5.31037,-9.84438,-0.061105,-0.0164399,-0.0426027,0.428635,0.000601466,0.00198833,0.000449602,0.00319462,-0.000604827,0.216435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0918,11.5739,-0.320945,-0.0120909,-0.0165253,0.431836,-0.000274709,0.00504809,0.00171274,0.00595742,-0.00118404,0.692428,8.91221,16.3553,-0.313216,-0.0211683,-0.0111346,0.416281,0.00112292,0.00315195,0.00182041,0.00466174,-0.000386879,0.797602
1178,-5.94419,-9.72944,-0.0589825,-0.0197042,-0.0425911,0.41359,0.000802122,0.00209106,0.000426363,0.0033911,-0.000497908,0.193855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.124,11.5507,-0.319973,-0.015618,-0.0125108,0.392743,0.000454254,0.00627718,0.0022746,0.00739766,-0.000666227,0.919619,9.11278,16.4584,-0.314284,-0.0240521,-0.0102223,0.399413,0.00174057,0.00350572,0.00182921,0.00518564,6.06573e-05,0.686874
1179,-5.70284,-9.69928,-0.0604472,-0.0199331,-0.0428846,0.413498,0.000761137,0.00211248,0.000452137,0.00335011,-0.000476494,0.220595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6454,11.4878,-0.319831,-0.0112088,-0.0163321,0.439795,9.54048e-05,0.0052098,0.00203141,0.00622928,-0.000924075,1.03477,8.77774,16.636,-0.31433,-0.0223231,-0.0122973,0.416255,0.00138505,0.00309851,0.00189824,0.00475779,-0.000274235,0.819717
1180,-5.30633,-9.79771,-0.0612565,-0.0180513,-0.0433265,0.419924,0.000678852,0.00200956,0.000408479,0.00321021,-0.000521795,0.166622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3063,11.4833,-0.320289,-0.0143392,-0.0171945,0.453274,-1.75039e-05,0.00525733,0.00142007,0.00605735,-0.000817516,0.565626,9.14134,16.337,-0.313755,-0.022398,-0.012068,0.417291,0.00131442,0.00323691,0.0017012,0.00466433,-0.000113004,0.759822
1181,-5.07353,-9.95849,-0.0607136,-0.0175874,-0.0418749,0.419449,0.000738722,0.00172569,0.000541132,0.00308249,-0.000618077,0.212438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3063,11.4833,-0.320289,-0.0110738,-0.0146788,0.44844,0.00166533,0.00509873,0.00144515,0.00602303,0.00074103,0.501007,9.32908,16.1024,-0.312682,-0.0214483,-0.00999644,0.405662,0.00172297,0.00287785,0.0018911,0.00475169,-0.000150875,0.669304
1182,-5.88132,-9.6652,-0.0599296,-0.017853,-0.0416505,0.414745,0.000745206,0.0020411,0.000483262,0.0033086,-0.00052229,0.20153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2072,11.465,-0.319284,-0.0161858,-0.0119093,0.410614,-0.00032294,0.00552374,0.00183286,0.0065319,-0.0013311,0.800755,8.71146,16.7537,-0.31483,-0.0218061,-0.00916299,0.412756,0.00156296,0.00318594,0.00187392,0.00493215,-0.000183245,0.764622
1183,-5.65632,-9.69489,-0.0606859,-0.0172601,-0.0435972,0.423838,0.000887443,0.00186342,0.000499896,0.003285,-0.000534142,0.250827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0918,11.5739,-0.320945,-0.0140992,-0.0146571,0.412928,3.09614e-05,0.00526752,0.00197916,0.00628159,-0.000983108,1.04294,9.01463,16.6004,-0.315514,-0.0216556,-0.0104861,0.409103,0.00147327,0.00318527,0.00187152,0.00476886,-0.000110312,0.858523
1184,-5.2959,-9.82181,-0.0611464,-0.018074,-0.0432003,0.409891,0.000783703,0.00189963,0.000479307,0.00319445,-0.000511113,0.193977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0205728,-0.0162889,0.366983,8.27866e-05,0.00495136,0.00207148,0.00638861,-0.00135447,0.827405,9.12676,16.4554,-0.313933,-0.0248758,-0.0104801,0.382568,0.00154422,0.00305968,0.00183257,0.00475635,-0.000152453,0.729242
1185,-5.16332,-9.75697,-0.0622329,-0.0176526,-0.0432685,0.409484,0.000649321,0.00187983,0.000517465,0.00313732,-0.000608173,0.221526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.021373,-0.017331,0.375631,-0.000556533,0.0058584,0.00218149,0.00711408,-0.00181221,0.886271,9.63936,16.2409,-0.314148,-0.0236211,-0.0115533,0.389336,0.00116235,0.00301094,0.00195658,0.00469619,-0.000522893,0.822864
1186,-5.19676,-9.74157,-0.0621933,-0.0170698,-0.0437926,0.415024,0.000636735,0.00183955,0.000504683,0.00311844,-0.000642155,0.210266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0201401,-0.0158103,0.371644,-0.000439234,0.00518757,0.00216171,0.00640518,-0.00165684,0.874823,9.31336,16.2401,-0.312986,-0.0224316,-0.011905,0.39727,0.00107174,0.00296335,0.00195468,0.00461467,-0.000579573,0.817938
1187,-5.08638,-10.3292,-0.0596597,-0.0159853,-0.0461218,0.423659,0.000630015,0.00188092,0.000541049,0.00313299,-0.000622053,0.226843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2072,11.465,-0.319284,-0.0191078,-0.0169505,0.385433,-0.000742977,0.00512899,0.0018939,0.00630918,-0.00192317,0.556951,9.35242,16.36,-0.31381,-0.0215804,-0.0116275,0.398553,0.00109583,0.00308687,0.00195989,0.00472237,-0.00053967,0.814995
1188,-5.12164,-9.71294,-0.0625447,-0.016186,-0.0448328,0.41572,0.000788817,0.00197496,0.000388954,0.00324303,-0.00047925,0.124746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.821,11.405,-0.319259,-0.020513,-0.0183031,0.410157,0.000303602,0.00490559,0.00092038,0.00569321,-0.000484019,0.334371,9.85771,16.3638,-0.315934,-0.022454,-0.0133828,0.407657,0.00141642,0.00304835,0.00150725,0.00451319,-4.84106e-05,0.611995
1189,-5.22401,-9.79943,-0.0619287,-0.0164975,-0.0443033,0.406803,0.00074315,0.00192213,0.000439553,0.00321399,-0.000548703,0.165938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2072,11.465,-0.319284,-0.0193127,-0.0169625,0.360225,-0.000927855,0.00441273,0.00132166,0.00543634,-0.00195147,0.576051,9.63785,16.3771,-0.314967,-0.0216531,-0.0109805,0.378909,0.00117222,0.00292005,0.00169737,0.00444439,-0.000352111,0.664212
1190,-5.04312,-10.1407,-0.0606602,-0.0165819,-0.0454177,0.416044,0.000762201,0.00196697,0.000532448,0.0032039,-0.000474728,0.19959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6191,11.3904,-0.319912,-0.0189495,-0.0188854,0.378484,-0.000809912,0.00503851,0.00202594,0.00607877,-0.00185017,0.98514,9.72735,16.4207,-0.315614,-0.0215456,-0.0118424,0.394829,0.00116006,0.00305515,0.00193855,0.00464817,-0.000432954,0.887349
1191,-5.53507,-9.50662,-0.0622678,-0.0165579,-0.0446938,0.410011,0.000696316,0.00192571,0.000558228,0.00317449,-0.000552467,0.258442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0173308,-0.0169516,0.37252,-0.000357558,0.00553932,0.00163173,0.0064546,-0.00127284,0.708898,9.69298,16.3622,-0.315367,-0.0211964,-0.0120667,0.386394,0.00123812,0.00306503,0.00181922,0.00460617,-0.000303014,0.825862
1192,-5.23794,-9.72191,-0.062126,-0.0151529,-0.0457516,0.407729,0.000653121,0.00188683,0.000465287,0.00314074,-0.000600787,0.238258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2072,11.465,-0.319284,-0.0175754,-0.0175312,0.364327,-0.00114727,0.00554555,0.00153505,0.0065105,-0.00211222,0.581749,9.43138,16.5855,-0.315617,-0.02057,-0.0122583,0.383217,0.00102554,0.0031617,0.00180614,0.00468092,-0.000493673,0.746451
1193,-5.09858,-9.81643,-0.0621072,-0.0144174,-0.0465919,0.429961,0.000736251,0.00179767,0.000492372,0.00310494,-0.000571013,0.180096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0166907,-0.0176854,0.392154,0.000422065,0.00607298,0.00216046,0.00726137,-0.000766318,1.04381,9.53796,16.1418,-0.313191,-0.0202361,-0.0145129,0.406563,0.0013808,0.00306493,0.00197411,0.00474742,-0.000301691,0.84878
1194,-5.81832,-9.68278,-0.0601505,-0.0150499,-0.0457316,0.406295,0.000668813,0.00196592,0.000424185,0.00327482,-0.000640088,0.156105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1664,11.4734,-0.320022,-0.0118281,-0.0192977,0.385879,-0.00029281,0.00582083,0.00125762,0.00678092,-0.0012529,0.488496,8.72669,16.706,-0.314297,-0.0199371,-0.0136983,0.390392,0.00119038,0.00345053,0.00164696,0.00496711,-0.000326201,0.578241
1195,-6.02503,-9.51852,-0.0601165,-0.0150346,-0.0459476,0.412061,0.000921746,0.00198055,0.000633259,0.00336525,-0.000462953,0.266243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9749,11.5635,-0.319408,-0.0139197,-0.0147668,0.352138,-0.00033699,0.00557724,0.00226481,0.00678692,-0.00154668,1.02308,8.24199,16.9626,-0.314076,-0.0210796,-0.0123399,0.388309,0.00146081,0.00324685,0.00204614,0.00502763,-0.000319978,0.846916
1196,-5.29756,-9.78956,-0.0612865,-0.0169279,-0.0463398,0.415094,0.000673845,0.00189572,0.000491376,0.00317174,-0.000602168,0.207938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5848,11.5681,-0.319774,-0.0161926,-0.0190695,0.377439,-0.000344146,0.00520689,0.00189553,0.00636488,-0.00150214,0.862052,8.9298,16.3979,-0.31337,-0.0224418,-0.0134322,0.386079,0.00103362,0.00297499,0.00192536,0.00456847,-0.000559861,0.837776
1197,-5.5324,-9.75103,-0.0607617,-0.0148431,-0.045792,0.415176,0.000673017,0.00189619,0.000450165,0.00314919,-0.000579983,0.170654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1687,11.5617,-0.320132,-0.0167345,-0.0168408,0.395248,-0.000113215,0.00567562,0.00100847,0.00656348,-0.00100108,0.311164,8.36829,16.4871,-0.313388,-0.0190266,-0.0130677,0.405195,0.00146717,0.00330648,0.00166529,0.004963,-0.000189354,0.627524
